lfemur_x,lfemur_y,lfemur_z,lfoot_x,lfoot_y,lfoot_z,rfemur_x,rfemur_y,rfemur_z,rfoot_x,rfoot_y,rfoot_z
-7.7987453950083365,8.393565025582618,-33.92958434048486,-8.525099257740502,1.0503318917188316,-39.044460423247195,-10.053877540246788,9.083588268178199,-27.7214794036341,-9.742709833271194,0.625673783262472,-25.3091888702721
-7.760400023069568,8.467033951484296,-33.441258933419036,-8.438158371570184,1.1408534731629403,-38.83490158028035,-9.98759191543875,9.090070761635996,-27.367515770048556,-9.654579466325393,0.5807935466411444,-25.282089953634845
-7.793844283453099,8.439678748362043,-32.92009112057902,-8.408422795646043,1.2309206834036153,-38.6492629349165,-9.999087283026737,9.08421659747467,-27.160970878007152,-9.617233376961748,0.5496132716378077,-25.269244975358085
-7.796224551300918,8.408650704885527,-32.4286707746824,-8.344626252136214,1.3046648461023027,-38.43211735967784,-9.983898080280115,9.062791403362052,-26.950898801606364,-9.584088510282612,0.5220655643233053,-25.27240761887568
-7.826879860638055,8.37374845308906,-31.88441776516459,-8.289958202105733,1.4149649201386234,-38.222339393487744,-10.007140366350441,9.054001574599507,-26.773948161315786,-9.585480205369906,0.5204480320689953,-25.267001856885013
-7.838180516587793,8.364721112828015,-31.344568368420116,-8.235587938803313,1.5278450119296987,-37.840927899127436,-10.002236881970608,9.059194219708107,-26.60529412491314,-9.585117984753406,0.535081862016802,-25.28206245345185
-7.885656439875231,8.353368658398365,-30.796182746906364,-8.21960686968458,1.6417295723019762,-37.42685074059503,-10.057923470094439,9.053127146438303,-26.481577359678543,-9.60136760780789,0.5384974729316818,-25.26973679999888
-7.922849416078458,8.349448678044688,-30.26034259269,-8.23846166243197,1.7493038209634033,-36.91437635732416,-10.113840330899155,9.037432742978464,-26.36909559784557,-9.614445076644415,0.5376290814451734,-25.26450381276763
-7.918996956792292,8.368581249529605,-29.7387257713036,-8.255254099501343,1.8609447307572222,-36.38893070806901,-10.115292626431872,9.019759892106052,-26.226033002061964,-9.616097813114298,0.5415334019928337,-25.268424580892553
-7.912790833687577,8.38667204429492,-29.220059582868664,-8.257769984638864,1.9334775470605856,-35.78105580273231,-10.107316676330136,9.002094186790583,-26.08606728398947,-9.611220958859478,0.546907491486448,-25.2687795369642
-7.987478282441423,8.383954599750492,-28.672569155124418,-8.306955431019158,1.9686747922029637,-35.16156818389021,-10.206318578559266,8.987399485732663,-26.01331335766581,-9.651047442693987,0.5504509530909922,-25.208617003910057
-7.974799506277061,8.438948335770956,-28.155672933464416,-8.29391200203577,2.0088588469834017,-34.52678579084745,-10.188228343330255,8.9683652858373,-25.87557456790017,-9.644170446220942,0.5621645143340872,-25.21972897210537
-7.977539051327432,8.496649814893733,-27.644208623067104,-8.274712542797047,2.025888013030556,-33.845700444735584,-10.187794978398252,8.949697579215297,-25.750533294261437,-9.647481155537792,0.5731659988402109,-25.219803458008435
-7.991601191504285,8.54448416531844,-27.14366656232232,-8.27228805238527,2.004339510964584,-33.19542333120654,-10.202646875417354,8.92353211152526,-25.642531795936037,-9.652891129614506,0.5678125665703846,-25.219135907619485
-7.996142057762496,8.607023167741868,-26.653249207413765,-8.25048158059053,1.9767610762107855,-32.50905061522277,-10.211898658733022,8.89401548716516,-25.531756594986724,-9.656283434652288,0.5584499927515789,-25.2205096323811
-8.001758854384146,8.669554706839648,-26.171545371083145,-8.236424357832941,1.935333029649624,-31.835417209734153,-10.223779483177335,8.867643398600247,-25.4175201559122,-9.660693550598042,0.5516285057658377,-25.227290995579683
-8.013836462298968,8.724454536017234,-25.69122152516079,-8.230256755511485,1.8728320988391594,-31.123791325248828,-10.222721363234786,8.84985370610492,-25.302651296412407,-9.652824906484579,0.5469626276853108,-25.233805816911392
-8.041592558642737,8.782987803475503,-25.212580765572852,-8.251081110016363,1.7972332422534918,-30.432452583761066,-10.229238437779793,8.827613717904288,-25.192747816619242,-9.638284122913698,0.5423743779225219,-25.215883678632267
-8.084150270840984,8.850526907695413,-24.732499672043062,-8.233392199533903,1.759706800976063,-29.636707062469927,-10.256386987140496,8.801561821261698,-25.091944329973998,-9.641353737874558,0.5390338569080287,-25.18251732374236
-8.11703142524546,8.927444419962857,-24.255902768382217,-8.212550656853226,1.7034268722961692,-28.860904206248957,-10.258767137597554,8.79606873267024,-24.985576056591785,-9.65623117275067,0.5487793360788458,-25.17440240156463
-8.127159612872386,8.999854478204782,-23.811569965712874,-8.189856076631015,1.6444886773330962,-28.098495822299245,-10.227619718114918,8.77340349866343,-24.865693839507486,-9.673157151708898,0.5395778099524224,-25.182013668270603
-8.146011680125703,9.053960603975927,-23.383782097991467,-8.173791950902507,1.5689699065658351,-27.35455686431377,-10.20764196768225,8.729251826131028,-24.75501300566341,-9.693039269667757,0.5244021197661046,-25.18890183001055
-8.180824209768218,9.098689431029467,-22.957234839693644,-8.163857495056257,1.468230692880416,-26.61621180437346,-10.203476586015144,8.694981235389756,-24.653475185529878,-9.66865224377287,0.542331946856639,-25.185917822309992
-8.221116845168595,9.139220085853593,-22.5304508384362,-8.155970934098658,1.382070976219306,-25.84403672876339,-10.201483217541336,8.663310519872468,-24.544887205011655,-9.637590977151152,0.5539885820826175,-25.17881440257411
-8.262082963369735,9.190153001808095,-22.110317436021997,-8.145389288076142,1.308608074613935,-25.0536151807548,-10.197407312201726,8.631838837218206,-24.435020713643787,-9.63987713884522,0.5422356291704591,-25.172253463657086
-8.294595573366909,9.23714637953646,-21.711175685264568,-8.153214343760288,1.2500063374796633,-24.249398435851017,-10.190136819620884,8.597630832030958,-24.34083491331574,-9.64274428915177,0.5246765304405836,-25.16766403694553
-8.315717082632744,9.276741703262006,-21.33358394346687,-8.151429521674872,1.2234960687682395,-23.437872564250288,-10.177153465956094,8.568405473825187,-24.256106832477982,-9.639136532843676,0.5215323815864241,-25.17752580278772
-8.329028830727136,9.316840342118539,-20.968728723134507,-8.147132609679062,1.1983062388910082,-22.632331912648095,-10.172445304714833,8.545284423063979,-24.1699567753131,-9.632224833595618,0.5312930914185077,-25.182760848705406
-8.347160836925841,9.345562198144581,-20.617382084278,-8.146230598564918,1.1633984176214693,-21.838406852010703,-10.180393436607437,8.52264233435492,-24.088206182909207,-9.624437759551176,0.5384876776483292,-25.175346997830847
-8.374493343603476,9.356766678244178,-20.282129599014294,-8.13417311724217,1.1290325462679511,-21.05892380497388,-10.190703409267638,8.501656912306611,-24.012637672781413,-9.625514720579115,0.531118338510224,-25.166727452808246
-8.400544581429807,9.358599577678898,-19.959004648072007,-8.126480462595028,1.1040425212618574,-20.283851642034545,-10.199296277435682,8.48219400099446,-23.936995899196592,-9.629294861674376,0.5220361694653255,-25.156959481310142
-8.431897333321569,9.367590967642982,-19.641148491308634,-8.131940263205587,1.0979143924079988,-19.504096651638992,-10.207050956865663,8.478249896187043,-23.86668023601477,-9.62879884550717,0.5374851601018911,-25.149097549425463
-8.46564513559227,9.371354141742406,-19.3361453721791,-8.143339168662848,1.0864759712576961,-18.723679818198754,-10.212631538126685,8.476884359289542,-23.804197341268715,-9.621542838991415,0.5504858963983128,-25.141283588459345
-8.494520079297544,9.35668774236175,-19.04559156276595,-8.155346400850075,1.0734859618780763,-17.936309756495735,-10.215706558795857,8.471826395873716,-23.745136025892254,-9.611577949261598,0.5508180851515971,-25.138813181034013
-8.531038616844382,9.334365682556914,-18.76013138799602,-8.177336192024619,1.0751825832998485,-17.157502444299876,-10.222862905491109,8.46916287160326,-23.678996651635856,-9.605327019364408,0.5575996213946528,-25.13082899683582
-8.567083209883272,9.315029365091089,-18.486317237822174,-8.20710009382456,1.1186946237479667,-16.404079839325814,-10.226494088493997,8.462536771845052,-23.613505880469162,-9.59514023455255,0.5587824824472354,-25.11949794268852
-8.598533200220663,9.288461949482144,-18.21091966124197,-8.23998214749579,1.1892598930946376,-15.669715996992023,-10.22563568802438,8.460856399091734,-23.554898619415834,-9.588525431400171,0.5541668865070088,-25.127586978188713
-8.635526019629934,9.251182891511899,-17.92508078871818,-8.266311957232412,1.290729307621231,-14.956188070559604,-10.228430022008636,8.464769696611949,-23.492931277750074,-9.594526782420338,0.5436474821834072,-25.151955520801128
-8.673388301553363,9.202132731680447,-17.642229067820697,-8.292245203335526,1.4231309234818437,-14.295491372129716,-10.240019768579366,8.466581230523932,-23.414027261406563,-9.604276233028072,0.5479713958728689,-25.159488129858513
-8.698098372001535,9.167607953889654,-17.356461373898615,-8.327539017904737,1.589247704289813,-13.680480566401057,-10.248911747774493,8.47119931421102,-23.306827406910184,-9.607638668396909,0.56840996165616,-25.139134284186063
-8.707253862894346,9.147100134673092,-17.068962972564464,-8.372372140846139,1.746852546169144,-13.113740841311007,-10.26115975093738,8.481535208337615,-23.15944331707023,-9.606866814949738,0.6012675724705292,-25.09258241641637
-8.711046305966597,9.110332656457551,-16.78961408950224,-8.412823825976709,1.8732825516313478,-12.607937932809516,-10.2761144521801,8.481392932389586,-22.987408895952377,-9.623270812563284,0.6320860841991942,-25.052595029667078
-8.706452503010716,9.065148413387558,-16.514729628384057,-8.452857115808328,1.9762889075578483,-12.179429265137408,-10.293043731025564,8.473775603084896,-22.812191400678298,-9.633988785339596,0.6610579589622487,-25.015776205331296
-8.681513621287564,9.029768964760589,-16.22134920870557,-8.491400446667464,2.021384666515653,-11.81938490188569,-10.3128371395436,8.475112972450672,-22.637180756759175,-9.631700316606633,0.6988983671591347,-24.98535960353873
-8.66761569973855,8.992862305516692,-15.924154515766332,-8.531142645319097,1.9919011594076597,-11.499951937625646,-10.329504887570241,8.474058956258197,-22.43825740489661,-9.632265946517897,0.7296707159101301,-24.957243429608248
-8.608685502044349,8.976273704263791,-15.60415782785219,-8.579547667985837,1.912242494150699,-11.217267910520128,-10.340537272223312,8.467193138960603,-22.21423872846218,-9.637207367585086,0.7642131366442928,-24.93290554676001
-8.571754543799928,8.958101696003805,-15.28791755031941,-8.62200227471339,1.80341220119477,-10.983143973748609,-10.36015153210853,8.45297750822797,-21.9724825905885,-9.646106365267151,0.7958247769102955,-24.90464649901623
-8.559357972566513,8.946713237738855,-14.966382845639219,-8.65306553519174,1.6623619336810882,-10.789001885668437,-10.378998969844075,8.432116349447544,-21.70195796868091,-9.650403643745554,0.8238150008272529,-24.86381248174545
-8.561419554245514,8.9495941572879,-14.622538726746386,-8.704378137266044,1.4823666781752367,-10.62561917260044,-10.401190936896082,8.409261655138298,-21.399206935330522,-9.653578869006022,0.8586661430921734,-24.814356239520052
