root_x,root_y,root_z,lhipjoint_x,lhipjoint_y,lhipjoint_z,lfemur_x,lfemur_y,lfemur_z,ltibia_x,ltibia_y,ltibia_z,lfoot_x,lfoot_y,lfoot_z,ltoes_x,ltoes_y,ltoes_z,rhipjoint_x,rhipjoint_y,rhipjoint_z,rfemur_x,rfemur_y,rfemur_z,rtibia_x,rtibia_y,rtibia_z,rfoot_x,rfoot_y,rfoot_z,rtoes_x,rtoes_y,rtoes_z,lowerback_x,lowerback_y,lowerback_z,upperback_x,upperback_y,upperback_z,thorax_x,thorax_y,thorax_z,lowerneck_x,lowerneck_y,lowerneck_z,upperneck_x,upperneck_y,upperneck_z,head_x,head_y,head_z,lclavicle_x,lclavicle_y,lclavicle_z,lhumerus_x,lhumerus_y,lhumerus_z,lradius_x,lradius_y,lradius_z,lwrist_x,lwrist_y,lwrist_z,lhand_x,lhand_y,lhand_z,lfingers_x,lfingers_y,lfingers_z,lthumb_x,lthumb_y,lthumb_z,rclavicle_x,rclavicle_y,rclavicle_z,rhumerus_x,rhumerus_y,rhumerus_z,rradius_x,rradius_y,rradius_z,rwrist_x,rwrist_y,rwrist_z,rhand_x,rhand_y,rhand_z,rfingers_x,rfingers_y,rfingers_z,rthumb_x,rthumb_y,rthumb_z
-0.44592,16.5664,-0.621031,-2.212696541503169,14.775033827283487,-0.7317133841133113,-1.2200956805220913,8.329452628397569,-1.5876501990932392,0.30878785387750085,1.2376045692294744,1.6542661549087243,-0.6876975725650286,0.9821388309655513,-0.4178170348287287,-1.1595933358440385,1.3696375326113062,-1.403337997224849,0.9951681560145712,14.60461186765695,-1.1031560187304732,-0.11022376903480591,9.897924436260856,-5.564678211844908,-0.8415772119344458,1.9547050754345836,-5.510305065680395,0.10334140359377397,2.5037908923838716,-7.418012660801339,0.4948721762124592,2.0483897120166974,-8.337660443059743,-0.5639540126755866,18.643763594083964,-0.9596625287152343,-0.6354745128275646,20.722207472087604,-1.3172982658473826,-0.6154945584612851,22.777453577454043,-1.7961611874465286,-0.5968560622862205,24.50986130266795,-1.7874145512409605,-0.5153893986887622,26.089920397852623,-2.3122011595746974,-0.5038028863491115,27.19603376411532,-3.639285667563985,-4.072222072120621,23.20929086043804,-2.0432776925889904,-4.317282232224515,18.347455668170678,0.33787907882705115,-4.6535430792577115,15.942289841530636,0.6097656397590703,-4.821672814767876,14.739711849306753,0.7457083639338303,-5.203896671915317,14.166744921995154,0.979958194752204,-5.450512656587023,13.682652144555549,1.200986140714281,-4.8534708930204005,13.927994760894148,0.9677734232091384,2.6023893924629524,23.252343976816444,-2.3077261511782377,3.065747387814473,18.25593376124484,0.15532098860965515,3.211819392022622,15.812051427504379,0.5546685420238344,3.2848553941238094,14.590110260633246,0.7543423187264635,3.3228363736352002,13.78641547834503,0.6183172100183648,3.2822068207120996,13.133512698807237,0.5484422884077111,2.847718125265844,13.766752632518356,0.6018265902790327
-0.44375,16.5561,-0.670491,-2.216756615596327,14.770178450030258,-0.7688498375147478,-1.2316691794464307,8.321205859942914,-1.6077518385445262,0.30905855007217475,1.2375987918853832,1.6465506015012186,-0.6988866184852833,0.9715903849707399,-0.4186517513843362,-1.1735565503359071,1.3710579960976128,-1.3980426365560912,0.9883437738524349,14.589242913960263,-1.1587254818647472,-0.14531967967767911,9.85920116053072,-5.588340628739509,-0.8984485945589095,1.9187142775818824,-5.469879618455203,0.011322972238103968,2.5059782791713405,-7.383293160142836,0.38670513506295345,2.0510247240731405,-8.309869718737131,-0.5574495732515542,18.633716267198327,-1.0090554631810464,-0.6271662558053235,20.712915948238496,-1.3626310943591737,-0.6083671596733753,22.7697328548599,-1.8347499951710873,-0.5869037149181687,24.50210515862714,-1.8254793293464326,-0.5066781403417805,26.082264642074016,-2.3501548575509763,-0.4989821428586975,27.189415822675045,-3.676401950876671,-4.065404984996018,23.200734178441667,-2.078968018948036,-4.337446245482633,18.335923715122398,0.29316523984503196,-4.654466369875947,15.930076372611373,0.5816320805083671,-4.8129757834339,14.727157623846486,0.7258649106249281,-5.1879459888523245,14.148658636613364,0.9582340712782217,-5.429098399812757,13.662009036030824,1.179675474140977,-4.831884156010452,13.918076559959006,0.9587574726739301,2.6090711340318125,23.247832096281673,-2.3461291761039385,3.082087329116897,18.252488145647717,0.11724480707315488,3.2178855656287944,15.80521059229419,0.4990402703938005,3.285784683881248,14.581571815616401,0.6899380020488082,3.3169423498614505,13.777022783556289,0.5572702103930964,3.270736557139446,13.124211419348214,0.49005672775216685,2.841686774076703,13.761394801794511,0.540423669863332
-0.438183,16.5414,-0.726327,-2.211528252480332,14.75505787542925,-0.8098203051295173,-1.2362581107049828,8.30305083404986,-1.6367753102188296,0.3109526308830701,1.2290535959631441,1.6353061984062116,-0.7083554414438731,0.9510403522336208,-0.42272547864148113,-1.1853776846309634,1.3612028139809635,-1.3965370399705281,0.9915081200409135,14.57311719709869,-1.2158557451953118,-0.1863723418639014,9.815290410436301,-5.603982914052174,-0.9420543706040806,1.8761028962730428,-5.428442610806077,-0.06719341443227622,2.491588031269929,-7.349252608903961,0.2993092126276314,2.062381483777361,-8.29153504445484,-0.5501355516618972,18.61982499947101,-1.0604811413241586,-0.6185878721962769,20.700276469580338,-1.4068673661661075,-0.6015403534351684,22.75800777886902,-1.875051828488438,-0.5779476156085962,24.49034193402948,-1.8639982701593614,-0.497196414180603,26.07057165088529,-2.388381556767227,-0.4907410300975681,27.177658732667282,-3.7146887757048823,-4.059163723454442,23.187742355469446,-2.1131357098178616,-4.35909736492061,18.326597129341756,0.26314507959083633,-4.659200339631915,15.92004771531991,0.5636021236762232,-4.809251212962489,14.716777932236164,0.7138300309715225,-5.1754524106410456,14.13281666849314,0.9465209961387189,-5.409991383136293,13.64397169112729,1.17021872175535,-4.813729597590297,13.911681311220924,0.9608280367398001,2.6148700958556663,23.238706493475682,-2.390444196115679,3.097735021077418,18.242664648445636,0.0696013794054604,3.2244892108604652,15.793088709585627,0.4395844264907844,3.287866305748023,14.568300740154523,0.6245759500275274,3.312318308941137,13.762969795245883,0.4952900003137216,3.260785834499027,13.110261232364062,0.4310152713168652,2.836909751742422,13.751019537656264,0.4798090841160836
-0.436958,16.5267,-0.793815,-2.21071553656142,14.740839760748486,-0.8788450527108067,-1.2335483682218296,8.285349277123583,-1.6758320242715172,0.3137198112903459,1.2279437592743543,1.6318565855783007,-0.7054369564189826,0.9546008200728515,-0.426875503391164,-1.1801005442435086,1.3714969764415352,-1.3989786335674674,0.9934037220864982,14.556930009207676,-1.2753373885315409,-0.21145867712548672,9.775956741524015,-5.630860247745841,-0.9851670404882471,1.8398245283104435,-5.403376238358959,-0.09056389435515799,2.4218350781279545,-7.325527019036341,0.2844728209311475,1.987806526191767,-8.26222617174837,-0.5448030334392535,18.606653794193036,-1.1197053269479698,-0.6109907873090161,20.688971671651984,-1.455143689213533,-0.5947353034484119,22.748206555286608,-1.9166985647696613,-0.5721417690157728,24.480549150959472,-1.9049050502531073,-0.4916763862630077,26.061192789477115,-2.4280833717000965,-0.48509258631206553,27.1704871626006,-3.7525443809310763,-4.052588563865629,23.177734900603557,-2.151797139349716,-4.377058363095857,18.326313420078066,0.24107403490587798,-4.65982712474077,15.918532034169171,0.5483962404303935,-4.801210927005191,14.714646267662669,0.7020567143991636,-5.1603519437503715,14.123196440707439,0.926698634551806,-5.39005781751759,13.630146001439947,1.1461413146666193,-4.793844942231795,13.911540309573894,0.9553849645079264,2.621301587757843,23.231468373067358,-2.432025116594651,3.1112230959075484,18.232678419667955,0.021032731191923837,3.2279267061598307,15.781176498988643,0.38144216539103926,3.2862785112815844,14.555425538647835,0.5616468824841818,3.30874250130876,13.749458406775387,0.43601631464992474,3.2557572912828023,13.09655523655259,0.374980893782002,2.833255276133536,13.73832133906918,0.4224402071041815
-0.4339,16.5129,-0.853455,-2.2109582990477965,14.729845282060493,-0.9277676983156147,-1.2384061650769689,8.271335921337776,-1.7057140178363341,0.314681525829269,1.2260110223376222,1.6249212210203368,-0.7112658352144625,0.9488743647742037,-0.4299271868028778,-1.1880815686188133,1.3656903528321656,-1.4010109169607547,0.9929268681283749,14.537476172291866,-1.3221319384163246,-0.22597833645526788,9.734931930674028,-5.6499278062942455,-1.0388294703394494,1.8041359864215352,-5.377316661177713,-0.11090630917214306,2.3337469674529023,-7.298822713358927,0.2759961962944472,1.889187937215928,-8.22570584746939,-0.539051533491183,18.59349766310818,-1.1760993269096485,-0.6033126222773477,20.677507315618623,-1.501248119215857,-0.5851906392020455,22.738562404917516,-1.9545349627128021,-0.567774919674858,24.470958437874362,-1.941842395039443,-0.4899030901888638,26.052242713310864,-2.4634749901384265,-0.48292163239461655,27.16439725112343,-3.7855331813343938,-4.042381223553944,23.17069945164995,-2.194547350076903,-4.394033390557046,18.330187379311724,0.21650783798700823,-4.657891920471684,15.92138421844497,0.5325178398692603,-4.789820645562713,14.716987566550245,0.6905221942416362,-5.140843230700794,14.115925310897547,0.90210307607331,-5.3651828970647095,13.61691364002207,1.1134740305273,-4.769932563060802,13.914889329642728,0.9463571458741056,2.6320595503998665,23.22232441090709,-2.4617550965872264,3.128170954816157,18.223727112325165,-0.009548863832856913,3.2358310514648774,15.76936165937095,0.3337817158340886,3.2896610997844786,14.542178932892675,0.5054470056606923,3.3087694205992695,13.735903882489316,0.381245140724216,3.253133442328768,13.08310338550281,0.32148349897086576,2.8332207827935507,13.726601469377357,0.36846722228164186
-0.439614,16.4987,-0.92448,-2.220966287800952,14.719345275780594,-0.9829906371210897,-1.248473603285603,8.25828939327295,-1.739572525331153,0.3179757867031161,1.2301123317263913,1.6209004923532044,-0.7123375597438888,0.944091004998854,-0.43054312191500466,-1.190068384943301,1.3644585798261306,-1.3996441399663342,0.9813268756017173,14.517197694453737,-1.3853139445531804,-0.24160286860904945,9.686882884764252,-5.680948920257932,-1.0726618409935123,1.7595977513947254,-5.364627074113706,-0.13495901736231242,2.263258799394482,-7.288361373883461,0.2538127137462639,1.8079413248316722,-8.209220300564734,-0.5380899315929765,18.58133384353206,-1.2358987006034414,-0.5970169549307199,20.66757953605342,-1.5474335666834422,-0.5768272636539307,22.72921276051475,-1.997995742244387,-0.5651096844850756,24.461596305360164,-1.9787506012300173,-0.48835554633831735,26.04344270641627,-2.498842238908551,-0.47900839503235065,27.15400240792743,-3.8222258181403133,-4.033302176214934,23.163695317805146,-2.244006303044264,-4.420487409613801,18.336133910872704,0.18748335274996064,-4.661316340260825,15.926613960452306,0.5161645776312975,-4.7817303128381194,14.721858915247386,0.680504517577275,-5.124078888365744,14.112140052126097,0.8812519230207572,-5.342857193530857,13.60812429859774,1.0864902901583966,-4.749781710662378,13.922302322393666,0.9429872438578882,2.641663082019294,23.21174350561788,-2.498476211372454,3.1372841971587304,18.211207998648362,-0.05012549288728341,3.240465138288356,15.755300289572123,0.2834121779798979,3.2920556088484134,14.527346435032879,0.4501810134066828,3.304141639404551,13.72118138016628,0.3243934136270169,3.243035095119313,13.068954630613211,0.2637175355373329,2.8284743888172916,13.715659821468435,0.3140740083769207
-0.435244,16.4849,-0.997983,-2.221858846184729,14.710529868769818,-1.046570357434093,-1.2583611692787855,8.245515357260555,-1.780505561972928,0.31922746562817106,1.236176160950004,1.6139301101980448,-0.713489849489142,0.9361826506520319,-0.43430657890007085,-1.1918124667361953,1.3570637473500031,-1.402892661172701,0.9787346760098989,14.497999763438376,-1.4569863083040118,-0.29722075075086063,9.645390532222294,-5.71187755985383,-1.1158774045950437,1.7181038065672185,-5.364754290625438,-0.17929545410591552,2.2356496863011377,-7.285346700590965,0.21288724420487593,1.787114209564285,-8.208085711175276,-0.5331853371407775,18.569760276522096,-1.2943070865556545,-0.5925288935738701,20.658002996628515,-1.5920790473902537,-0.5714731761110106,22.71975788912521,-2.042044457072972,-0.5642488871233341,24.452129715213303,-2.0197713928421357,-0.4870339654528314,26.033781349710985,-2.540386902409573,-0.4739579629247919,27.14178686090937,-3.8658781784843192,-4.027538643962005,23.154645500463875,-2.2930411845622074,-4.448918588861279,18.34062558636885,0.15951966027594322,-4.668216240395515,15.93122673474625,0.5037899417863554,-4.777864617470906,14.726532238692512,0.6759243781509596,-5.110823910964548,14.107017791553073,0.8619327614720608,-5.323704340021066,13.596801161485804,1.0578396967462167,-4.734264747530004,13.928295455122525,0.9407370074750065,2.647799875605081,23.202111770765434,-2.537637512413089,3.1491047278271846,18.197100640514627,-0.09961086814811937,3.245242559055282,15.739866491187335,0.22617159421984523,3.2933114746643297,14.51124941652256,0.38906282539678766,3.2983679187769335,13.705104506104936,0.26266858556879014,3.23179384184404,13.053424086497486,0.20187526562496522,2.8226233446900566,13.70334527314006,0.25485625912620513
-0.424612,16.4586,-1.05256,-2.215451296323285,14.688132974983182,-1.0854815823486423,-1.2517030178040944,8.222489426275263,-1.8135228233459846,0.3182153213380057,1.2204338858181432,1.599450956103384,-0.7076373656660309,0.919593035195431,-0.45210838763854655,-1.1829149144755395,1.3384988416212786,-1.423046902396477,0.9865551710008984,14.462089698873388,-1.4772317747602455,-0.34363635553588767,9.604585946847191,-5.709869955169728,-1.1642997828270834,1.677391946709851,-5.365377669387352,-0.22374514699788117,2.2167230917017045,-7.278018144199789,0.17767709175457674,1.796135990278455,-8.209900808890659,-0.5212807018500822,18.544397757601356,-1.3426388149478319,-0.5828962642895414,20.634197853106883,-1.6287970573893362,-0.5643242545065351,22.695462580109623,-2.0811113900716087,-0.5636258173754887,24.42784670325318,-2.0586350551588835,-0.4870539426337672,26.00993181400628,-2.5780270036638946,-0.47105042000384467,27.118972667605178,-3.9026199939633397,-4.021261276628815,23.127642814297356,-2.3246720191479175,-4.472094610007728,18.324708316805943,0.14433041244695355,-4.679300921419504,15.915764924514527,0.4991170950417952,-4.782903653173885,14.711298157194648,0.6765097104321554,-5.102655189478071,14.080631976145618,0.8476186906644794,-5.306502802480984,13.563118588500801,1.0337494464314936,-4.723980043579418,13.914140537403824,0.9416066311881821,2.653464228669889,23.17952196356522,-2.5846195985110896,3.1617200094078646,18.166815639455873,-0.16390312264648355,3.249636380019595,15.708013064113059,0.1522249641569728,3.293594565319936,14.478611776440466,0.3102890075510132,3.2947229894518895,13.67133635745124,0.19122678585266153,3.2249465557512647,13.019469429240774,0.1363081007402786,2.8189813167538293,13.671871285721792,0.18308889770848877
-0.415703,16.4401,-1.11704,-2.2072977862982546,14.670245853365062,-1.1404306789115628,-1.2477399756397243,8.201757882689645,-1.8484656166947535,0.32154266488245153,1.210951052912872,1.5877804841152652,-0.6957601102419184,0.9104420658489794,-0.4680804319366234,-1.170062501464093,1.3141263144835118,-1.4459192180283293,0.9951450212067552,14.440127044856473,-1.5261956220374069,-0.39551740834549975,9.564571594837993,-5.7184498158221615,-1.192660421261829,1.636186264455631,-5.347185514270293,-0.3184431677132582,2.272059807260419,-7.2616367996227424,0.06273788811554265,1.892420654792028,-8.21924514387958,-0.510255109252483,18.52645770198328,-1.4037703270055797,-0.5719710535122541,20.61726072303783,-1.6824840256286526,-0.5561285576370133,22.678959475929105,-2.132920167089206,-0.5536339667465341,24.411274940155682,-2.105766291064738,-0.4786130252814799,25.994554628127673,-2.621733183255457,-0.4661394816824305,27.10548924868574,-3.9447762653937346,-4.0138325360623375,23.10780002730114,-2.3714449852085826,-4.496074857128575,18.31530841516156,0.1118733552875466,-4.689368519318043,15.907140530836685,0.4795434709668605,-4.786014954927905,14.703061515913465,0.6633777765396732,-5.094057279510505,14.063110697759171,0.820959617541098,-5.290297049719017,13.539642636445071,0.9984131476090241,-4.714953042235279,13.907679324728356,0.9308212555451979,2.66048110100604,23.166799624710116,-2.6402967711041305,3.177077848128999,18.151850242810298,-0.22600031358562722,3.2534459927356925,15.691260801045921,0.0790306120055429,3.291630065032814,14.460966080162478,0.231546074792571,3.2889558643498304,13.653043457896185,0.11698354530730107,3.2159747019404565,13.001250011207011,0.06546308766741535,2.813252637133161,13.655995906045815,0.10726462693275983
-0.410208,16.4283,-1.188,-2.2063493390270223,14.662951840350065,-1.2008400923174654,-1.2472828023418008,8.191579387054034,-1.8826987586273725,0.3229409189100634,1.215567148640285,1.5830574528147134,-0.6816962035545651,0.9216486310129809,-0.4799720794250404,-1.1540668327013346,1.3049350186430249,-1.4669117717451927,0.9948589680132301,14.422979156400967,-1.5908242953431992,-0.449699333767975,9.52447818704983,-5.737861518530367,-1.2188673812421915,1.5954179731640021,-5.324397189974798,-0.4327755446387316,2.330027613039019,-7.241719018530679,-0.08638845728163957,1.979497278084906,-8.223341702859656,-0.5037839866286672,18.514546993043684,-1.475853888555338,-0.5659867659015598,20.606450746326335,-1.7460703900491248,-0.5503020179705197,22.671132440607266,-2.182635322065463,-0.5387243283580576,24.40330955701741,-2.149638078942832,-0.4664357000457239,25.987525403086224,-2.6631154914169617,-0.4641201791831714,27.10059097015227,-3.984423176785303,-4.007846292117139,23.100342896416446,-2.422804193317078,-4.519155439353645,18.32298509250168,0.083750984257704,-4.699363722243492,15.91612266959091,0.4663141357216188,-4.789467494977407,14.71269638270378,0.6575949287149863,-5.086012478352545,14.065043093626599,0.8054646348300222,-5.274650374014987,13.536811376535095,0.9769452790427342,-4.707144342913298,13.919825969557035,0.929234481327039,2.666791296378251,23.163504277293193,-2.6825126133591883,3.1904493918304975,18.153703637835516,-0.25906534987302754,3.2564469713369832,15.691995575796822,0.03928695327374826,3.289445761083513,14.461141544776192,0.18846310483802756,3.2865402496014884,13.65363877497996,0.07098322206892992,3.2133297547146844,13.002067510572685,0.017034954199288195,2.8108493844638125,13.656834341861908,0.06077890593258917
