lfemur_x,lfemur_y,lfemur_z,lfoot_x,lfoot_y,lfoot_z,rfemur_x,rfemur_y,rfemur_z,rfoot_x,rfoot_y,rfoot_z
2.2555041180062485,7.589793692274049,7.0474371512798895,3.052197147516054,0.7912106010373612,3.5915652559523408,-1.9409645035107208,7.576893412187377,6.7225610428433615,-3.308109760689534,0.6094876097590152,3.322290180750349
2.2713374364436074,7.572131272428483,7.087819654188268,3.0573190027859463,0.7963934939863928,3.605795094628282,-1.9382862143698718,7.5386022612994665,6.746197326971156,-3.3029011112981266,0.6061484099181871,3.328597966945581
2.2835677536742667,7.550165203695,7.12416653860959,3.0545088396580793,0.7952146285880944,3.626047932996289,-1.933544892247876,7.510743015153343,6.756908055259884,-3.2910798124154725,0.6072982779101994,3.3392195316737516
2.293658624895436,7.516385236557649,7.143972065352159,3.041979459834441,0.7842351786967451,3.6341920994049337,-1.9279001959342688,7.4878355283596925,6.760943657876364,-3.285292959786263,0.6053481942590838,3.343123124917194
2.309158898475038,7.4935600155050475,7.1504628144365725,3.0378695172228527,0.7784534936609375,3.6360999395438043,-1.9220101687026445,7.467356187439288,6.763824162727303,-3.2995300094468285,0.592819254097098,3.3299202921501188
2.331313577967131,7.480866212062889,7.13929937753327,3.038580262457592,0.7737588313984963,3.631910900718498,-1.9118833592551332,7.456330115128753,6.767023358523927,-3.32951204199912,0.5649638169324204,3.3102951235838263
2.349405023493494,7.469975446320794,7.118510320371552,3.03009057964365,0.7661711893460303,3.6259713078913944,-1.9040772366847751,7.453363592517632,6.770837218769524,-3.27339397867311,0.6059016378608139,3.350299671693886
2.3605783041498682,7.45570623929871,7.089934845779059,3.0204651074664564,0.7505634772124208,3.6143428922744127,-1.8970082329472375,7.45379638008282,6.769692741896996,-3.2591919440766777,0.6138533310250686,3.36632043557145
2.371617770650034,7.46277266961938,7.062672632577083,3.020276498660583,0.741750171543494,3.61453072791428,-1.8886656607174563,7.466585235988424,6.753350453151144,-3.2594708316443715,0.6161646679450205,3.3622202817285243
2.3831901553062353,7.4907635067038,7.028775690267364,3.022887250072147,0.7417083431767866,3.618844080485902,-1.8818441175387082,7.488549491492452,6.728279807492566,-3.254886791520923,0.6222136146310207,3.3558336760914917
2.3967760597152172,7.515359902831237,6.973555475582403,3.0158085254429707,0.7347638503784023,3.6015588649090136,-1.8773486376655089,7.511721217020992,6.700261116138849,-3.254725266394959,0.6191037830298667,3.3556139314479934
2.409419222507915,7.563831900520247,6.922803363126812,3.0178119718011116,0.7377050592494648,3.598098979464363,-1.8698489169343375,7.545434924875223,6.663478723452943,-3.2546509787835824,0.6210331424948896,3.35416976133164
2.418851395411545,7.639549177541284,6.886185209810515,3.0353122413280453,0.7531845999655783,3.6204873925054466,-1.8592365767551953,7.601665437956727,6.613400672594937,-3.258166777462618,0.6286063613473555,3.343581238212132
2.426630089982819,7.701347178018709,6.835231344445028,3.0433598932405577,0.7565934662480989,3.6221107728108453,-1.8436998254133254,7.664985586581238,6.560146786129643,-3.2825699026967032,0.6136176656463357,3.3286996776907305
2.4359196422319664,7.768578693809962,6.768901136176991,3.0448842751443945,0.7568543452468754,3.6119454806477598,-1.8236119677137543,7.737021153933224,6.499182047998513,-3.3064704189427507,0.5991571765957326,3.3157032965042275
2.445188695999,7.85595204107579,6.702960265376927,3.0533845001064637,0.7652687059293235,3.608201786453628,-1.7978682317715107,7.826995395961069,6.428980201058157,-3.313970732030916,0.6173417198759803,3.313745481998486
2.454044283252453,7.961132151757945,6.635274444112042,3.067317285395556,0.7903812216508248,3.596919285644829,-1.7691280806402085,7.926157016028045,6.356116940554678,-3.2922403507676226,0.6635246316027583,3.314937041586858
2.464419112993662,8.071730679657206,6.565103132673414,3.0814746057949214,0.8148785580459875,3.5832303851510985,-1.737085327612426,8.0307587262702,6.28310362901574,-3.318650480042524,0.6584769629206599,3.2742478672758764
2.474469773438573,8.177790892359809,6.488090207256827,3.0983828796416812,0.824985603545462,3.568383813225988,-1.7034629209151089,8.143529553572796,6.212240064508347,-3.3168703954073466,0.689712057209718,3.270995471053335
2.4868781772334945,8.29816941573551,6.409279276295322,3.1210928115394516,0.8436472591270587,3.55000626621488,-1.6703406879577927,8.270275758092929,6.14517255909152,-3.3167210960355797,0.7349871679280506,3.2730181149064443
2.502433728758221,8.432996054980851,6.3323920748676725,3.1489299977138456,0.8665833067809896,3.533406126003959,-1.634727489797573,8.406436754941204,6.079523063854632,-3.323178759704347,0.7713302194232834,3.2662169644458814
2.5120086943631157,8.571581422252883,6.264725095234825,3.1778454982282462,0.8890913098709068,3.5195245351800972,-1.5999630539974758,8.556534244173747,6.016840314616966,-3.3331251333861713,0.8102380270002081,3.2636678455943935
2.523902704120298,8.726985215563388,6.195980458684199,3.2111623094839326,0.930528234750347,3.50913575501144,-1.569502505236918,8.711772591321283,5.951980297529072,-3.3428235735317613,0.8633082089188155,3.257083158930163
2.5385368526553456,8.875502542316735,6.1316794431180615,3.2598831367447896,0.9644396790988534,3.5127624629526792,-1.5442225493236568,8.863278112563917,5.885382421775068,-3.354252968381691,0.9037419361785977,3.251075525043325
2.5607077402149567,9.02286749530884,6.0650422104645205,3.3174463528447924,0.9892078547485255,3.5114873891291745,-1.5197849496665627,9.012493045693834,5.823577218499745,-3.364831217065252,0.9405468561560972,3.2508338360694236
2.583321227871533,9.181217544020255,5.997024956608801,3.3733245316112885,1.0201637516528357,3.5106961196525015,-1.4943881149610916,9.168653335059417,5.766731957920563,-3.3700860256366423,0.9857495649668249,3.254487478704263
2.6066494828104005,9.336567895751006,5.930469446837119,3.4285684552242746,1.0503391314939374,3.5195946523606274,-1.4737848117334307,9.320567722934667,5.712331131832768,-3.3769215095085707,1.025459073275736,3.2654840477671883
2.635517573748523,9.481686325145795,5.8637734317710875,3.4937352096804646,1.0748495086115109,3.530252715618982,-1.4568634606231392,9.46422615651503,5.660663866911273,-3.3890554717084775,1.066563743237087,3.29186889494565
2.6677533927590678,9.616184717883463,5.795801667894661,3.5669651835070066,1.0944990474782883,3.5410415825630976,-1.4422607379994368,9.598831848754866,5.608420442534275,-3.4053884872826155,1.1028932624609609,3.3125334120058234
2.699577628324545,9.741972547091201,5.729913122033169,3.650005449073218,1.1113064565258048,3.558411006236317,-1.4326520068631492,9.724104840167332,5.55626864457121,-3.4202397375007862,1.1345455070292354,3.3260092352020987
2.7303418603799203,9.859871793148132,5.666352486166279,3.736721360418418,1.1299749265748933,3.5780660345747597,-1.425575804061244,9.837312669076898,5.5039363732085995,-3.417052685977411,1.1846279712867427,3.3512339241933082
2.7620391076463635,9.967510018715341,5.602835884014008,3.812605149216982,1.1511153475555571,3.5920812988960082,-1.422466524170507,9.93705525310678,5.452476161410509,-3.391299460220525,1.2620310010691116,3.392443995042966
2.7918681406657213,10.05901630874343,5.5404719059343295,3.8861015522674585,1.1719463965605887,3.6072981313941685,-1.4209302517198499,10.026558725196216,5.405894859162963,-3.3535082432881236,1.3480031208727934,3.443387657001856
2.8173061793790612,10.131141203546214,5.4794949250005835,3.9633663538019777,1.1953953412215534,3.628543160006257,-1.4184520208237696,10.110166069347375,5.365071813478879,-3.304185408135356,1.4269141871411464,3.4914227287535944
2.8387482340736434,10.188947883245152,5.4215390566848605,4.042260386140044,1.2362434166685492,3.6545874548035746,-1.4127862114203835,10.183545950210402,5.332096651471716,-3.2496664238124646,1.4979718110776048,3.5266762356521597
2.855607130302618,10.236180435752429,5.366851482008279,4.13453795803503,1.3062184870235587,3.6839852274020783,-1.4065528956813567,10.243407582442766,5.308493325038881,-3.2012624094219317,1.5645448172009027,3.5469628974528797
2.873864393787234,10.273317252926855,5.309719831674993,4.240623784961197,1.396350050896985,3.7112704006032935,-1.3984378183452397,10.28675493247993,5.2906285465871115,-3.159482321623463,1.6206710503222401,3.5511893879694556
2.8894239868077114,10.295238303884133,5.254322392443861,4.347215733305394,1.4834045735370127,3.7319480570389905,-1.3881186464505064,10.32180481007179,5.274349562437657,-3.115178010270409,1.6673235686786212,3.54626001067861
2.900952933991194,10.307148683836783,5.209463365856352,4.449570089006303,1.5633169202774264,3.7435007829642313,-1.3768535079336717,10.349661095138305,5.260223170479144,-3.067394356127817,1.7088417099370148,3.5376484739657297
2.912039835183578,10.310938657314175,5.172327060458985,4.558798269735133,1.634907363480099,3.743715401328992,-1.3681585436575214,10.365688379295534,5.249996008433303,-3.016646785855657,1.7399829899498855,3.519021935314403
2.9259616977468026,10.30202696858198,5.132791514462854,4.6808496726597095,1.6936263876915718,3.7172325653201868,-1.3586962584344313,10.369132993908657,5.245558378886808,-2.9689712153799754,1.7603000823442472,3.489087105976754
2.9335182383153127,10.282237128692596,5.0951599811478445,4.810092959987646,1.7287594061128424,3.6728679484026308,-1.3465045800887765,10.359445349314772,5.243887445235669,-2.929276032843043,1.7682099553565218,3.449926215344283
2.938263509829347,10.253094223132207,5.062710859132849,4.9185884080089926,1.7354900067479102,3.623393235349716,-1.3346447108021378,10.3353956840301,5.243300893460733,-2.890993219978922,1.7561514424975262,3.405463359574792
2.9505061962443344,10.21313224153858,5.033559685655647,5.003948194805178,1.723753501357134,3.563049503664478,-1.3196582230863325,10.30120863747375,5.247531013996626,-2.8491247093087395,1.7328023593842377,3.3581190768776032
2.969808513283238,10.162831736047494,5.007241610057778,5.084899309262144,1.6859775582092937,3.4938695885426974,-1.298064202099192,10.251294139384964,5.253879799111237,-2.8071854629355344,1.690631746265287,3.2992649509415464
2.9892364098979365,10.098772805396289,4.979536459432152,5.145101578781763,1.6286372586526385,3.416867033038034,-1.2761323620586915,10.181032265767097,5.260545404563553,-2.771926893215921,1.6206693414984648,3.223014071461154
3.0162417537460016,10.02406800791627,4.954434205004998,5.187366623902425,1.543343124612304,3.332586186289657,-1.2502931621414783,10.098298770789086,5.273766449578344,-2.7452248759007376,1.5307784779037412,3.1520127355555827
3.0502383839016813,9.940015457801396,4.933630421327903,5.225314422244505,1.4302190451377021,3.245312634251278,-1.216378695048675,10.00666087908219,5.293826844062945,-2.72635255567162,1.4229666291974181,3.0952107943640823
3.079510723202758,9.848343454213321,4.91486025365782,5.2471987554762,1.314159519959485,3.1554470878109036,-1.1791450274564195,9.909830543000941,5.31206988185834,-2.7111983065017453,1.3093265450706648,3.0344702836924733
3.1043490616931066,9.743943906962944,4.893566877827084,5.247200299335746,1.2215532405256586,3.067457391793204,-1.1365785647116164,9.804588514736365,5.330886470554986,-2.6887429363801165,1.184924935142231,2.9680262952351537
3.1297760206263336,9.621776709133544,4.865659812176927,5.231107267533502,1.1659128068085374,2.993319846148921,-1.0843922238660952,9.682518952811666,5.3513922542581955,-2.645075417449192,1.056516874908519,2.914949442475807
3.1502642829714933,9.480818430970164,4.840223159236637,5.233674745149476,1.125491895240982,2.933068044430499,-1.035642530521527,9.544930772188419,5.361765454936168,-2.576342953602554,0.9750311113505417,2.8712771809259507
3.1663514616356236,9.335641894115403,4.833267817970103,5.267840588611861,1.0854553113729886,2.898868282279338,-0.9959052691077321,9.397871665695268,5.359795019886095,-2.496670618836398,0.9482434413293463,2.8187669809325597
3.184680889030563,9.200591933016861,4.847278187073579,5.283944804894507,1.0471953666029596,2.888335751544477,-0.957459549287594,9.25324566791355,5.36209539580236,-2.551811991560681,0.9440390005185995,2.807159248872053
3.206016091343726,9.060838301372417,4.867196806417981,5.266760893180701,0.9977109041209689,2.873884113679381,-0.9161047354335383,9.105476413873713,5.369199885590132,-2.5865546619072735,0.9137539004505324,2.7637418883533087
3.2232623381263936,8.9081885557491,4.888670162711653,5.257818100286164,0.9403712495636396,2.8535425768668095,-0.8718792234440143,8.9499283324264,5.37855558842251,-2.56529019752932,0.869139991521142,2.7133415757456882
3.2345272536754073,8.76233203717345,4.922026276258196,5.265529340654662,0.8989712011719404,2.8383518671644126,-0.8241461658711877,8.790135317996246,5.3887962284559965,-2.5293738043427534,0.829083180301107,2.675203566989433
3.2432811984020677,8.629690496467408,4.970655577985184,5.2519870522172045,0.8647558479806297,2.8283269325306266,-0.7757847755503783,8.634452187076471,5.403803315780972,-2.523112826513361,0.7909811900713697,2.663931602202139
3.244197710083471,8.491415432433572,5.031393678673714,5.211055573063165,0.8145441266556745,2.821803905091911,-0.7304635140757263,8.486029951185486,5.418905439947832,-2.522959302100079,0.7465368188151618,2.661642098761052
3.237557806087233,8.35401655103906,5.105975960042474,5.1766071382143455,0.7647648578612809,2.8191751832015073,-0.6893183953031214,8.344009783628028,5.438451523540785,-2.5060018823173738,0.707901883042058,2.656420961948533
3.234094957379602,8.241670754763213,5.19280395932484,5.162067479604805,0.7434726616134242,2.8243517423558644,-0.6453146541353696,8.214492967463002,5.469736424171045,-2.4860954642517106,0.6830361975056831,2.658064796551842
3.229081807008014,8.142623313299524,5.284581077212104,5.142783915528783,0.7277500122151437,2.829803287772997,-0.6004341834835915,8.099297136351996,5.50144898285711,-2.4758430955640325,0.6608815956644452,2.658274026089578
3.2176978455551435,8.051922499565485,5.379043660503354,5.113127260581367,0.7054355226773994,2.8400211334823577,-0.5608813454360779,8.00161439387993,5.5320917624103245,-2.4627337767476045,0.646022532177446,2.656382222022375
3.202139736558988,7.981005708271011,5.474054966403986,5.090186739636315,0.6942129111520483,2.8613444436704647,-0.5276766418262147,7.919857888691735,5.568816499048098,-2.436457350701823,0.6378992246695636,2.6588213047063327
3.184118646576027,7.920433225615528,5.56313367709128,5.085895132663263,0.6921547784123615,2.8880993805076463,-0.500932984108862,7.859076915472801,5.608386373637646,-2.4019119636347668,0.631961238246397,2.670141337643805
3.164337061527103,7.859278002186354,5.634184579133768,5.082640458729304,0.6840813954861837,2.9048431647076796,-0.4861938434309214,7.809166889046942,5.63642965940601,-2.3822311316090756,0.6272644134934162,2.672600822628982
3.14386957856841,7.808322138382155,5.6769024947301885,5.075138143524529,0.6775263348038117,2.905787555047772,-0.48541767104562694,7.756592933323403,5.650327814877377,-2.384217799800108,0.613732059139477,2.6552533157252007
3.1253088701671192,7.775085734295516,5.690617226929099,5.0760091425314435,0.674630525828288,2.896303103833207,-0.4944327529902639,7.719272431959096,5.664452412368809,-2.3724852678975745,0.6003856084893373,2.6474865618882766
